Source;Target;Type;Id;label;Weight
98;99;Directed;1900;44;100
99;219;Directed;1901;44;100
219;179;Directed;1902;44;100
179;213;Directed;1903;44;100
213;165;Directed;1904;44;100
165;252;Directed;1905;44;100
252;208;Directed;1906;44;100
208;104;Directed;1907;44;150
104;247;Directed;1908;44;150
247;165;Directed;1909;44;150
165;213;Directed;1910;44;150
213;179;Directed;1911;44;150
179;219;Directed;1912;44;150
219;99;Directed;1913;44;150
99;98;Directed;1914;44;150
98;46;Directed;1915;44;150
46;78;Directed;1916;44;150
78;95;Directed;1917;44;150
95;10;Directed;1918;44;150
231;242;Directed;1919;67;330
242;239;Directed;1920;67;330
239;241;Directed;1921;67;330
241;133;Directed;1922;67;330
133;127;Directed;1923;67;330
127;169;Directed;1924;67;330
169;142;Directed;1925;67;330
142;167;Directed;1926;67;300
167;134;Directed;1927;67;300
134;133;Directed;1928;67;300
133;241;Directed;1929;67;300
241;239;Directed;1930;67;300
239;231;Directed;1931;67;300
231;242;Directed;1932;68;60
242;239;Directed;1933;68;60
239;241;Directed;1934;68;60
241;36;Directed;1935;68;60
36;220;Directed;1936;68;60
220;190;Directed;1937;68;60
190;156;Directed;1938;68;60
156;45;Directed;1939;68;60
45;44;Directed;1940;68;60
44;172;Directed;1941;68;60
172;43;Directed;1942;68;60
43;172;Directed;1943;68;90
172;44;Directed;1944;68;90
44;45;Directed;1945;68;90
45;156;Directed;1946;68;90
156;190;Directed;1947;68;90
190;220;Directed;1948;68;90
220;36;Directed;1949;68;90
36;241;Directed;1950;68;90
241;239;Directed;1951;68;90
239;231;Directed;1952;68;90
61;57;Directed;1953;69_1;120
57;5;Directed;1954;69_1;120
5;160;Directed;1955;69_1;120
160;69;Directed;1956;69_1;120
69;112;Directed;1957;69_1;120
112;29;Directed;1958;69_1;120
29;71;Directed;1959;69_1;120
71;73;Directed;1960;69_1;120
73;160;Directed;1961;69_1;120
160;5;Directed;1962;69_1;120
5;57;Directed;1963;69_1;120
57;61;Directed;1964;69_1;120
82;160;Directed;1965;69_2;120
160;69;Directed;1966;69_2;120
69;112;Directed;1967;69_2;120
112;29;Directed;1968;69_2;120
29;71;Directed;1969;69_2;90
71;73;Directed;1970;69_2;90
73;160;Directed;1971;69_2;90
160;82;Directed;1972;69_2;90
227;42;Directed;1973;ME;50
42;67;Directed;1974;ME;50
67;216;Directed;1975;ME;50
216;68;Directed;1976;ME;50
