Source;Target;Type;Id;label;Weight
90;175;Directed;1749;73;180
175;50;Directed;1750;73;180
50;25;Directed;1751;73;180
25;94;Directed;1752;73;180
94;146;Directed;1753;73;180
146;94;Directed;1754;73Y;180
94;25;Directed;1755;73Y;180
25;50;Directed;1756;73Y;180
50;175;Directed;1757;73Y;180
175;90;Directed;1758;73Y;180
90;209;Directed;1759;73Y;180
209;67;Directed;1760;73Y;180
67;232;Directed;1761;73Y;180
232;61;Directed;1762;73Y;180
61;159;Directed;1763;73Y;180
159;240;Directed;1764;73Y;180
240;59;Directed;1765;73Y;180
59;215;Directed;1766;73Y;180
215;156;Directed;1767;73Y;180
156;170;Directed;1768;73Y;180
170;96;Directed;1769;73Y;180
96;216;Directed;1770;73Y;180
216;96;Directed;1771;73Y;261
96;170;Directed;1772;73Y;261
170;156;Directed;1773;73Y;261
156;215;Directed;1774;73Y;261
215;59;Directed;1775;73Y;261
59;240;Directed;1776;73Y;261
240;159;Directed;1777;73Y;261
159;61;Directed;1778;73Y;261
61;232;Directed;1779;73Y;261
232;67;Directed;1780;73Y;261
67;209;Directed;1781;73Y;261
209;90;Directed;1782;73Y;261
90;175;Directed;1783;73Y;261
175;50;Directed;1784;73Y;261
50;25;Directed;1785;73Y;261
25;94;Directed;1786;73Y;261
94;146;Directed;1787;73Y;261
146;20;Directed;1788;74;261
20;60;Directed;1789;74;261
60;97;Directed;1790;74;261
97;9;Directed;1791;74;261
9;28;Directed;1792;74;261
28;192;Directed;1793;74;261
192;57;Directed;1794;74;261
57;179;Directed;1795;74;261
179;229;Directed;1796;74;261
229;107;Directed;1797;74;261
107;164;Directed;1798;74;261
164;95;Directed;1799;74;261
95;36;Directed;1800;74;261
36;208;Directed;1801;74;261
208;120;Directed;1802;74;261
120;223;Directed;1803;74;261
223;8;Directed;1804;74;261
8;52;Directed;1805;74;261
52;134;Directed;1806;74;261
134;84;Directed;1807;74;261
84;134;Directed;1808;74;282
134;52;Directed;1809;74;282
52;8;Directed;1810;74;282
8;223;Directed;1811;74;282
223;120;Directed;1812;74;282
120;208;Directed;1813;74;282
208;36;Directed;1814;74;282
36;95;Directed;1815;74;282
95;164;Directed;1816;74;282
164;107;Directed;1817;74;282
107;229;Directed;1818;74;282
229;179;Directed;1819;74;282
179;57;Directed;1820;74;282
57;192;Directed;1821;74;282
192;28;Directed;1822;74;282
28;9;Directed;1823;74;282
9;60;Directed;1824;74;282
60;35;Directed;1825;74;282
35;146;Directed;1826;74;282
146;20;Directed;1827;74A;261
20;60;Directed;1828;74A;261
60;97;Directed;1829;74A;261
97;9;Directed;1830;74A;261
9;28;Directed;1831;74A;261
28;192;Directed;1832;74A;261
192;57;Directed;1833;74A;261
57;179;Directed;1834;74A;261
179;229;Directed;1835;74A;261
229;107;Directed;1836;74A;261
107;164;Directed;1837;74A;261
164;95;Directed;1838;74A;261
95;164;Directed;1839;74A;230
164;107;Directed;1840;74A;230
107;229;Directed;1841;74A;230
229;179;Directed;1842;74A;230
179;57;Directed;1843;74A;230
57;192;Directed;1844;74A;230
192;28;Directed;1845;74A;230
28;9;Directed;1846;74A;230
9;60;Directed;1847;74A;230
60;35;Directed;1848;74A;230
35;146;Directed;1849;74A;230
146;214;Directed;1850;75;240
214;49;Directed;1851;75;240
49;171;Directed;1852;75;240
171;71;Directed;1853;75;240
71;34;Directed;1854;75;240
34;130;Directed;1855;75;240
130;124;Directed;1856;75;240
124;213;Directed;1857;75;240
213;42;Directed;1858;75;240
42;144;Directed;1859;75;240
144;104;Directed;1860;75;240
104;99;Directed;1861;75;240
99;197;Directed;1862;75;240
197;21;Directed;1863;75;240
21;121;Directed;1864;75;240
121;154;Directed;1865;75;240
154;125;Directed;1866;75;240
125;65;Directed;1867;75;240
65;122;Directed;1868;75;240
122;65;Directed;1869;75;450
65;125;Directed;1870;75;450
125;154;Directed;1871;75;450
154;121;Directed;1872;75;450
121;21;Directed;1873;75;450
21;197;Directed;1874;75;450
197;99;Directed;1875;75;450
99;104;Directed;1876;75;450
104;144;Directed;1877;75;450
144;42;Directed;1878;75;450
42;213;Directed;1879;75;450
213;124;Directed;1880;75;450
124;130;Directed;1881;75;450
130;34;Directed;1882;75;450
34;71;Directed;1883;75;450
71;171;Directed;1884;75;450
171;234;Directed;1885;75;450
234;49;Directed;1886;75;450
49;214;Directed;1887;75;450
214;146;Directed;1888;75;450
146;20;Directed;1889;76;400
20;60;Directed;1890;76;400
60;202;Directed;1891;76;400
202;163;Directed;1892;76;400
163;183;Directed;1893;76;400
183;186;Directed;1894;76;400
186;115;Directed;1895;76;400
115;114;Directed;1896;76;400
114;69;Directed;1897;76;400
69;235;Directed;1898;76;400
235;11;Directed;1899;76;400
11;77;Directed;1900;76;400
77;196;Directed;1901;76;400
196;132;Directed;1902;76;400
132;195;Directed;1903;76;400
195;132;Directed;1904;76;400
132;196;Directed;1905;76;400
196;77;Directed;1906;76;400
77;11;Directed;1907;76;400
11;235;Directed;1908;76;400
235;69;Directed;1909;76;400
69;114;Directed;1910;76;400
