Source;Target;Type;Id;Label;Weight
107;108;Directed;1433;12;60
108;109;Directed;1434;12;60
109;110;Directed;1435;12;60
110;109;Directed;1436;12;90
109;108;Directed;1437;12;90
108;107;Directed;1438;12;90
107;34;Directed;1439;12;90
34;19;Directed;1440;12;90
19;97;Directed;1441;12;90
97;100;Directed;1442;12;90
100;24;Directed;1443;12;90
24;73;Directed;1444;12;90
73;161;Directed;1445;12;90
161;132;Directed;1446;12;90
132;162;Directed;1447;12;90
162;44;Directed;1448;12;90
44;43;Directed;1449;12;90
77;256;Directed;1450;13;100
256;15;Directed;1451;13;100
15;45;Directed;1452;13;100
45;255;Directed;1453;13;100
255;164;Directed;1454;13;100
164;83;Directed;1455;13;100
83;43;Directed;1456;13;100
43;11;Directed;1457;13;100
11;67;Directed;1458;13;100
67;55;Directed;1459;13;100
55;177;Directed;1460;13;100
177;166;Directed;1461;13;100
166;176;Directed;1462;13;100
176;208;Directed;1463;13;100
208;209;Directed;1464;13;100
209;145;Directed;1465;13;100
145;79;Directed;1466;13;100
79;251;Directed;1467;13;100
251;250;Directed;1468;13;100
250;118;Directed;1469;13;100
118;94;Directed;1470;13;100
94;228;Directed;1471;13;100
228;253;Directed;1472;13;100
253;88;Directed;1473;13;100
88;93;Directed;1474;13;100
93;88;Directed;1475;13;100
88;253;Directed;1476;13;100
253;228;Directed;1477;13;100
228;94;Directed;1478;13;100
94;118;Directed;1479;13;100
118;250;Directed;1480;13;100
250;251;Directed;1481;13;100
251;79;Directed;1482;13;100
79;145;Directed;1483;13;100
145;209;Directed;1484;13;100
209;208;Directed;1485;13;100
208;176;Directed;1486;13;100
176;166;Directed;1487;13;100
166;177;Directed;1488;13;100
177;55;Directed;1489;13;100
55;67;Directed;1490;13;100
67;11;Directed;1491;13;100
11;43;Directed;1492;13;100
43;83;Directed;1493;13;100
83;164;Directed;1494;13;100
164;255;Directed;1495;13;100
255;45;Directed;1496;13;100
45;15;Directed;1497;13;100
15;256;Directed;1498;13;100
256;77;Directed;1499;13;100
77;256;Directed;1500;113;100
256;15;Directed;1501;113;100
15;45;Directed;1502;113;100
45;255;Directed;1503;113;100
255;164;Directed;1504;113;100
164;83;Directed;1505;113;100
83;43;Directed;1506;113;100
43;67;Directed;1507;113;100
67;94;Directed;1508;113;100
94;228;Directed;1509;113;100
228;253;Directed;1510;113;100
253;88;Directed;1511;113;100
88;93;Directed;1512;113;100
93;88;Directed;1513;113;100
88;253;Directed;1514;113;100
253;228;Directed;1515;113;100
228;94;Directed;1516;113;100
94;248;Directed;1517;113;100
248;166;Directed;1518;113;100
166;67;Directed;1519;113;100
67;43;Directed;1520;113;100
43;83;Directed;1521;113;100
83;164;Directed;1522;113;100
164;255;Directed;1523;113;100
255;45;Directed;1524;113;100
45;15;Directed;1525;113;100
15;256;Directed;1526;113;100
256;77;Directed;1527;113;100
77;256;Directed;1528;14;200
256;15;Directed;1529;14;200
15;45;Directed;1530;14;200
45;255;Directed;1531;14;200
255;164;Directed;1532;14;200
164;83;Directed;1533;14;200
83;43;Directed;1534;14;200
43;11;Directed;1535;14;200
11;67;Directed;1536;14;200
67;55;Directed;1537;14;200
55;177;Directed;1538;14;200
177;166;Directed;1539;14;200
166;176;Directed;1540;14;200
176;208;Directed;1541;14;200
208;209;Directed;1542;14;200
209;145;Directed;1543;14;200
145;79;Directed;1544;14;200
79;251;Directed;1545;14;200
251;250;Directed;1546;14;200
250;35;Directed;1547;14;200
35;249;Directed;1548;14;200
249;32;Directed;1549;14;200
32;143;Directed;1550;14;200
143;188;Directed;1551;14;200
188;143;Directed;1552;14;250
143;32;Directed;1553;14;250
32;249;Directed;1554;14;250
249;35;Directed;1555;14;250
35;250;Directed;1556;14;250
250;251;Directed;1557;14;250
251;79;Directed;1558;14;250
79;145;Directed;1559;14;250
145;209;Directed;1560;14;250
209;208;Directed;1561;14;250
208;176;Directed;1562;14;250
176;166;Directed;1563;14;250
166;177;Directed;1564;14;250
177;55;Directed;1565;14;250
55;67;Directed;1566;14;250
67;11;Directed;1567;14;250
11;43;Directed;1568;14;250
43;83;Directed;1569;14;250
83;164;Directed;1570;14;250
164;255;Directed;1571;14;250
255;45;Directed;1572;14;250
45;15;Directed;1573;14;250
15;256;Directed;1574;14;250
256;77;Directed;1575;14;250
77;256;Directed;1576;14Y;50
256;15;Directed;1577;14Y;50
15;45;Directed;1578;14Y;50
45;255;Directed;1579;14Y;50
255;164;Directed;1580;14Y;50
164;83;Directed;1581;14Y;50
83;43;Directed;1582;14Y;50
43;11;Directed;1583;14Y;50
11;67;Directed;1584;14Y;50
67;55;Directed;1585;14Y;50
55;177;Directed;1586;14Y;50
177;166;Directed;1587;14Y;50
166;176;Directed;1588;14Y;50
176;208;Directed;1589;14Y;50
208;209;Directed;1590;14Y;50
209;207;Directed;1591;14Y;50
207;205;Directed;1592;14Y;50
205;207;Directed;1593;14Y;50
207;209;Directed;1594;14Y;50
209;145;Directed;1595;14Y;50
145;79;Directed;1596;14Y;50
79;251;Directed;1597;14Y;50
251;250;Directed;1598;14Y;50
250;35;Directed;1599;14Y;50
35;249;Directed;1600;14Y;50
249;32;Directed;1601;14Y;50
32;143;Directed;1602;14Y;50
143;188;Directed;1603;14Y;50
188;143;Directed;1604;14Y;30
143;32;Directed;1605;14Y;30
32;249;Directed;1606;14Y;30
249;35;Directed;1607;14Y;30
35;250;Directed;1608;14Y;30
250;251;Directed;1609;14Y;30
